algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6621166.0
rsa-15360,pss-verify-wall-ci95lo-ns,6585704.2
rsa-15360,pss-verify-wall-ci95hi-ns,6589324.8
rsa-15360,pss-verify-cyc-median,355714.0
rsa-15360,pss-verify-cyc-mean,355719.7
rsa-15360,pss-verify-persec,151.8
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6880889.0
rsa-15360,oaep-encrypt-wall-mean-ns,6880349.1
rsa-15360,oaep-encrypt-wall-std-ns,5237.8
rsa-15360,oaep-encrypt-wall-p95-ns,6886759.0
rsa-15360,oaep-encrypt-wall-p99-ns,6904426.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6879322.5
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6881375.7
rsa-15360,oaep-encrypt-cyc-median,371562.0
rsa-15360,oaep-encrypt-cyc-mean,371533.6
rsa-15360,oaep-encrypt-persec,145.3
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1599624462.0
rsa-15360,oaep-decrypt-wall-mean-ns,1601553350.3
rsa-15360,oaep-decrypt-wall-std-ns,10905762.3
rsa-15360,oaep-decrypt-wall-p95-ns,1599892795.0
rsa-15360,oaep-decrypt-wall-p99-ns,1663220999.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1599415820.9
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1603690879.7
rsa-15360,oaep-decrypt-cyc-median,86379703.0
rsa-15360,oaep-decrypt-cyc-mean,86483866.4
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
