algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6563944.0
rsa-15360,pss-verify-wall-ci95lo-ns,6555335.6
rsa-15360,pss-verify-wall-ci95hi-ns,6556860.2
rsa-15360,pss-verify-cyc-median,354088.0
rsa-15360,pss-verify-cyc-mean,354023.5
rsa-15360,pss-verify-persec,152.5
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6579963.0
rsa-15360,oaep-encrypt-wall-mean-ns,6578911.9
rsa-15360,oaep-encrypt-wall-std-ns,4433.6
rsa-15360,oaep-encrypt-wall-p95-ns,6585240.0
rsa-15360,oaep-encrypt-wall-p99-ns,6586259.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6578042.9
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6579780.9
rsa-15360,oaep-encrypt-cyc-median,355312.0
rsa-15360,oaep-encrypt-cyc-mean,355256.3
rsa-15360,oaep-encrypt-persec,152.0
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1601503796.0
rsa-15360,oaep-decrypt-wall-mean-ns,1603326933.2
rsa-15360,oaep-decrypt-wall-std-ns,10392503.6
rsa-15360,oaep-decrypt-wall-p95-ns,1601607702.0
rsa-15360,oaep-decrypt-wall-p99-ns,1662068091.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1601290002.5
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1605363863.9
rsa-15360,oaep-decrypt-cyc-median,86481192.0
rsa-15360,oaep-decrypt-cyc-mean,86579641.0
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
