algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6569611.0
rsa-15360,pss-verify-wall-ci95lo-ns,6555893.8
rsa-15360,pss-verify-wall-ci95hi-ns,6559592.4
rsa-15360,pss-verify-cyc-median,354149.0
rsa-15360,pss-verify-cyc-mean,354113.0
rsa-15360,pss-verify-persec,152.5
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6579722.0
rsa-15360,oaep-encrypt-wall-mean-ns,6578494.1
rsa-15360,oaep-encrypt-wall-std-ns,4344.0
rsa-15360,oaep-encrypt-wall-p95-ns,6583037.0
rsa-15360,oaep-encrypt-wall-p99-ns,6587037.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6577642.6
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6579345.5
rsa-15360,oaep-encrypt-cyc-median,355300.0
rsa-15360,oaep-encrypt-cyc-mean,355233.5
rsa-15360,oaep-encrypt-persec,152.0
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1602640203.0
rsa-15360,oaep-decrypt-wall-mean-ns,1604539320.0
rsa-15360,oaep-decrypt-wall-std-ns,10203889.7
rsa-15360,oaep-decrypt-wall-p95-ns,1603249480.0
rsa-15360,oaep-decrypt-wall-p99-ns,1662254314.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1602539357.6
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1606539282.4
rsa-15360,oaep-decrypt-cyc-median,86542547.0
rsa-15360,oaep-decrypt-cyc-mean,86645100.6
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
