algo,metric,value
rsa-15360,pss-verify-wall-ci95hi-ns,670150.6
rsa-15360,pss-verify-cyc-median,1800846.0
rsa-15360,pss-verify-cyc-mean,1799883.7
rsa-15360,pss-verify-persec,1492.6
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,669104.0
rsa-15360,oaep-encrypt-wall-mean-ns,669896.2
rsa-15360,oaep-encrypt-wall-std-ns,3228.5
rsa-15360,oaep-encrypt-wall-p95-ns,673967.0
rsa-15360,oaep-encrypt-wall-p99-ns,674544.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,669263.4
rsa-15360,oaep-encrypt-wall-ci95hi-ns,670529.0
rsa-15360,oaep-encrypt-cyc-median,1798492.0
rsa-15360,oaep-encrypt-cyc-mean,1800617.0
rsa-15360,oaep-encrypt-persec,1494.5
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,151994736.0
rsa-15360,oaep-decrypt-wall-mean-ns,152125649.8
rsa-15360,oaep-decrypt-wall-std-ns,1397376.8
rsa-15360,oaep-decrypt-wall-p95-ns,152219564.0
rsa-15360,oaep-decrypt-wall-p99-ns,160034650.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,151851763.9
rsa-15360,oaep-decrypt-wall-ci95hi-ns,152399535.6
rsa-15360,oaep-decrypt-cyc-median,408561750.0
rsa-15360,oaep-decrypt-cyc-mean,408913664.2
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
