algo,metric,value
rsa-15360,pss-verify-wall-ci95hi-ns,668787.6
rsa-15360,pss-verify-cyc-median,1796336.0
rsa-15360,pss-verify-cyc-mean,1796019.0
rsa-15360,pss-verify-persec,1496.3
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,669013.0
rsa-15360,oaep-encrypt-wall-mean-ns,669336.2
rsa-15360,oaep-encrypt-wall-std-ns,3036.6
rsa-15360,oaep-encrypt-wall-p95-ns,673942.0
rsa-15360,oaep-encrypt-wall-p99-ns,675466.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,668741.0
rsa-15360,oaep-encrypt-wall-ci95hi-ns,669931.3
rsa-15360,oaep-encrypt-cyc-median,1798254.0
rsa-15360,oaep-encrypt-cyc-mean,1799118.5
rsa-15360,oaep-encrypt-persec,1494.7
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,151973785.0
rsa-15360,oaep-decrypt-wall-mean-ns,152132776.8
rsa-15360,oaep-decrypt-wall-std-ns,1372359.5
rsa-15360,oaep-decrypt-wall-p95-ns,152076097.0
rsa-15360,oaep-decrypt-wall-p99-ns,159868428.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,151863794.3
rsa-15360,oaep-decrypt-wall-ci95hi-ns,152401759.3
rsa-15360,oaep-decrypt-cyc-median,408505454.0
rsa-15360,oaep-decrypt-cyc-mean,408932813.5
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
