algo,metric,value
rsa-15360,pss-verify-wall-ci95hi-ns,669882.8
rsa-15360,pss-verify-cyc-median,1799630.0
rsa-15360,pss-verify-cyc-mean,1798848.2
rsa-15360,pss-verify-persec,1493.6
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,669516.0
rsa-15360,oaep-encrypt-wall-mean-ns,669684.8
rsa-15360,oaep-encrypt-wall-std-ns,2566.7
rsa-15360,oaep-encrypt-wall-p95-ns,673894.0
rsa-15360,oaep-encrypt-wall-p99-ns,674742.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,669181.7
rsa-15360,oaep-encrypt-wall-ci95hi-ns,670187.9
rsa-15360,oaep-encrypt-cyc-median,1799602.0
rsa-15360,oaep-encrypt-cyc-mean,1800052.2
rsa-15360,oaep-encrypt-persec,1493.6
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,152024655.0
rsa-15360,oaep-decrypt-wall-mean-ns,152189529.7
rsa-15360,oaep-decrypt-wall-std-ns,1286306.2
rsa-15360,oaep-decrypt-wall-p95-ns,152110569.0
rsa-15360,oaep-decrypt-wall-p99-ns,159406449.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,151937413.7
rsa-15360,oaep-decrypt-wall-ci95hi-ns,152441645.8
rsa-15360,oaep-decrypt-cyc-median,408642198.0
rsa-15360,oaep-decrypt-cyc-mean,409085372.4
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
